timestamp,load,airTemperature,cloudCoverage,dewTemperature,precipDepth1HR,precipDepth6HR,seaLvlPressure,windDirection,windSpeed
2016-05-08 19:00:00,6327.2952,23.0,0.0,9.1,,,1006.7,80.0,5.7
2016-05-08 20:00:00,5942.529200000001,21.2,0.0,10.0,,,1007.0,80.0,3.6
2016-05-08 21:00:00,5875.608200000001,20.8,0.0,9.8,,,1007.2,70.0,4.1
2016-05-08 22:00:00,5692.7991999999995,19.7,0.0,9.7,,,1007.3,70.0,3.6
2016-05-08 23:00:00,5630.1712,18.9,0.0,9.3,,,1007.3,70.0,3.6
2016-05-09 00:00:00,5537.4402,18.3,0.0,9.1,,0.0,1006.9,60.0,3.6
2016-05-09 01:00:00,5487.9902,17.5,0.0,8.5,,,1006.9,60.0,4.1
2016-05-09 02:00:00,5368.9632,16.9,,8.5,,,1007.1,70.0,3.6
2016-05-09 03:00:00,5346.5262,15.8,,8.5,,,1007.4,70.0,2.1
2016-05-09 04:00:00,5311.7842,14.7,,8.8,,,1007.6,90.0,3.1
2016-05-09 05:00:00,5338.013199999999,15.2,,9.6,,,1007.9,70.0,2.1
2016-05-09 06:00:00,5570.895200000001,16.6,,9.9,,,1008.0,50.0,2.1
2016-05-09 07:00:00,5858.510200000001,16.9,,10.4,,,1008.2,60.0,2.6
2016-05-09 08:00:00,6279.2972,18.9,,11.1,,,1008.5,80.0,3.6
2016-05-09 09:00:00,6885.3882,20.6,,11.1,,,1008.8,90.0,5.7
2016-05-09 10:00:00,7431.3272,21.3,,11.5,,,1008.6,80.0,5.7
2016-05-09 11:00:00,7858.337200000002,22.7,,11.5,,,1008.4,80.0,4.6
2016-05-09 12:00:00,8143.037200000001,24.4,,10.3,,-1.0,1008.2,90.0,5.7
2016-05-09 13:00:00,8117.525200000001,23.9,,10.4,,,1007.9,100.0,6.7
2016-05-09 14:00:00,8123.698200000001,23.6,,11.1,,,1007.4,80.0,6.2
2016-05-09 15:00:00,8081.767199999998,22.7,,10.6,,,1007.5,100.0,5.7
2016-05-09 16:00:00,8046.6022,21.2,,11.4,,,1007.6,100.0,6.2
2016-05-09 17:00:00,7741.615199999999,18.5,,14.6,,,1008.2,80.0,4.6
2016-05-09 18:00:00,7268.404200000001,18.5,,14.7,,,1008.2,80.0,4.1
2016-05-09 19:00:00,6728.112200000001,16.9,,16.3,,,1008.4,60.0,3.1
2016-05-09 20:00:00,6289.378200000001,16.9,,15.5,,,1008.6,60.0,3.1
2016-05-09 21:00:00,6023.301199999999,16.9,,15.6,,,1009.0,60.0,2.6
2016-05-09 22:00:00,5867.2771999999995,16.8,,15.6,,,1009.0,60.0,2.6
2016-05-09 23:00:00,5691.318200000001,16.5,,14.7,,,1008.7,70.0,2.6
2016-05-10 00:00:00,5572.2626,16.4,,14.8,,20.0,1008.3,60.0,2.6
2016-05-10 01:00:00,5555.583600000001,16.3,,14.2,,,1008.1,60.0,1.5
2016-05-10 02:00:00,5566.976099999999,16.0,,14.7,,,1007.8,50.0,1.0
2016-05-10 03:00:00,5532.659100000001,15.9,,14.7,,,1007.3,70.0,2.1
2016-05-10 04:00:00,5520.125100000001,15.8,,15.2,,,1006.8,40.0,1.5
2016-05-10 05:00:00,5545.5651,15.8,,15.1,,,1006.7,60.0,2.6
2016-05-10 06:00:00,5720.8331,15.2,,14.7,,,1006.6,60.0,2.6
2016-05-10 07:00:00,6013.201099999999,15.3,,15.2,,,1006.5,50.0,2.6
2016-05-10 08:00:00,6368.6131000000005,15.6,,15.4,,,1006.3,50.0,3.1
2016-05-10 09:00:00,6798.971100000001,15.6,,15.6,,,1006.3,60.0,3.1
2016-05-10 10:00:00,7216.531100000001,15.7,,15.7,,,1006.3,70.0,3.1
2016-05-10 11:00:00,7505.5161,16.5,,16.5,,,1006.1,90.0,3.6
2016-05-10 12:00:00,7755.0991,16.3,,16.0,,30.0,1006.0,90.0,4.1
2016-05-10 13:00:00,7848.8141,16.7,,16.7,,,1005.6,80.0,3.1
2016-05-10 14:00:00,7819.0711,16.2,,16.2,,,1005.4,90.0,3.6
2016-05-10 15:00:00,7799.862099999999,16.4,,16.4,,,1005.3,80.0,3.1
2016-05-10 16:00:00,7641.6391,16.8,,16.6,,,1005.0,90.0,4.6
2016-05-10 17:00:00,7445.972099999999,16.8,,16.3,,,1004.9,80.0,4.1
2016-05-10 18:00:00,7094.1841,16.4,,16.4,,,1004.9,80.0,2.6
2016-05-10 19:00:00,6734.4091,16.1,,16.1,,,1005.0,90.0,3.6
2016-05-10 20:00:00,6232.6080999999995,16.0,,15.9,,,1005.1,80.0,4.6
2016-05-10 21:00:00,5968.9501,16.0,,16.0,,,1005.5,70.0,2.1
2016-05-10 22:00:00,5742.279100000001,15.8,,15.8,,,1005.3,60.0,2.6
2016-05-10 23:00:00,5584.8221,15.6,,15.6,,,1005.2,60.0,2.1
2016-05-11 00:00:00,5503.0431,15.3,,15.3,,4.0,1004.9,50.0,2.1
2016-05-11 01:00:00,5469.346100000002,15.0,,15.0,,,1004.6,40.0,1.5
2016-05-11 02:00:00,5396.9771,14.7,,14.7,,,1004.2,40.0,2.1
2016-05-11 03:00:00,5392.534100000001,14.7,,14.7,,,1003.9,40.0,1.5
2016-05-11 04:00:00,5440.8940999999995,14.7,,14.7,,,1003.6,40.0,2.1
2016-05-11 05:00:00,5475.8561,14.8,,14.8,,,1003.3,40.0,1.5
2016-05-11 06:00:00,5686.9811,14.8,,14.8,,,1003.3,70.0,3.1
2016-05-11 07:00:00,5962.1401,14.8,,14.8,,,1003.4,110.0,3.1
2016-05-11 08:00:00,6361.2221,15.1,,15.1,,,1003.4,100.0,3.1
2016-05-11 09:00:00,6775.0711,15.2,,15.2,,,1003.4,100.0,3.1
2016-05-11 10:00:00,7262.507100000001,16.0,,16.0,,,1003.3,90.0,3.1
2016-05-11 11:00:00,7555.790099999999,18.0,,16.5,,,1002.9,70.0,4.1
2016-05-11 12:00:00,7665.063099999999,17.5,,15.5,,4.0,1002.8,130.0,4.6
2016-05-11 13:00:00,7736.779100000001,16.6,,16.5,,,1002.9,140.0,2.6
2016-05-11 14:00:00,7675.744100000001,16.4,,15.6,,,1003.0,140.0,3.1
2016-05-11 15:00:00,7781.985100000001,17.9,,16.6,,,1002.6,20.0,1.5
2016-05-11 16:00:00,7638.003100000001,18.6,,16.0,,,1002.6,50.0,1.5
2016-05-11 17:00:00,7523.3201,17.9,,16.7,,,1002.5,50.0,2.1
2016-05-11 18:00:00,7215.3111,18.7,,16.8,,,1002.4,20.0,2.6
2016-05-11 19:00:00,6791.6891000000005,17.5,,16.0,,,1002.6,80.0,4.6
2016-05-11 20:00:00,6271.6851,16.5,,15.9,,,1002.8,90.0,2.6
2016-05-11 21:00:00,5932.270100000001,16.6,,15.4,,,1003.3,70.0,3.6
2016-05-11 22:00:00,5695.0061,16.0,,15.2,,,1003.4,50.0,2.1
2016-05-11 23:00:00,5553.803099999999,15.4,,15.2,,,1003.1,10.0,1.5
2016-05-12 00:00:00,5464.938800000001,14.9,,14.9,,-1.0,1003.1,20.0,1.0
2016-05-12 01:00:00,5433.3541,14.9,,14.9,,,1003.3,70.0,1.5
2016-05-12 02:00:00,5386.170100000001,14.3,,14.3,,,1001.8,330.0,3.1
2016-05-12 03:00:00,5388.0821000000005,14.2,,14.2,,,1001.8,360.0,2.6
2016-05-12 04:00:00,5307.1660999999995,12.7,,12.6,,,1001.5,360.0,2.6
2016-05-12 05:00:00,5289.3491,12.0,,11.8,,,1001.8,360.0,2.6
2016-05-12 06:00:00,5420.6621,11.9,,11.6,,,1002.0,10.0,3.1
2016-05-12 07:00:00,5666.044100000001,13.4,,12.0,,,1001.9,10.0,3.1
2016-05-12 08:00:00,6174.7481,15.0,0.0,12.1,,,1001.9,30.0,3.6
2016-05-12 09:00:00,6660.5151000000005,16.7,0.0,12.5,,,1002.0,10.0,4.1
2016-05-12 10:00:00,7129.6509,17.6,,12.8,,,1002.0,30.0,4.1
2016-05-12 11:00:00,7507.457899999999,21.0,,14.0,,,1001.8,40.0,5.1
2016-05-12 12:00:00,7816.4809,21.3,,13.4,,0.0,1001.7,30.0,5.1
2016-05-12 13:00:00,7938.2079,22.5,,12.8,,,1001.7,50.0,4.6
2016-05-12 14:00:00,8070.6179,23.2,,10.4,,,1001.7,50.0,5.7
2016-05-12 15:00:00,8023.595499999999,23.7,,9.1,,,1001.5,60.0,5.7
2016-05-12 16:00:00,7892.8515,23.5,,8.3,,,1001.5,60.0,6.2
2016-05-12 17:00:00,7699.9375,23.1,,8.7,,,1001.7,40.0,5.7
2016-05-12 18:00:00,7293.6165,22.6,,9.0,,,1002.0,60.0,6.2
2016-05-12 19:00:00,6905.921500000001,20.5,,13.8,,,1002.6,10.0,5.7
2016-05-12 20:00:00,6404.9165,18.0,0.0,12.8,,,1003.4,20.0,5.1
2016-05-12 21:00:00,6049.1855,15.0,,11.7,,,1004.4,10.0,5.1
2016-05-12 22:00:00,5797.4085000000005,13.1,,10.6,,,1004.9,20.0,4.6
2016-05-12 23:00:00,5578.8135,12.4,,10.6,,,1005.6,20.0,2.6
2016-05-13 00:00:00,5322.359,11.9,,10.4,,0.0,1005.9,10.0,3.6
2016-05-13 01:00:00,5422.856300000001,11.8,,10.4,,,1006.0,20.0,3.1
2016-05-13 02:00:00,5357.7572,11.7,,10.4,,,1006.1,20.0,5.1
2016-05-13 03:00:00,5299.8572,11.4,,10.1,,,1006.5,20.0,4.1
2016-05-13 04:00:00,5283.925200000001,11.3,,9.8,,,1006.6,20.0,4.1
2016-05-13 05:00:00,5339.095200000001,11.3,,9.6,,,1007.3,20.0,3.1
2016-05-13 06:00:00,5517.1882000000005,11.4,,9.6,,,1007.9,20.0,4.1
2016-05-13 07:00:00,5802.6142,11.5,,9.5,,,1008.3,30.0,5.1
2016-05-13 08:00:00,6107.4182,12.1,,9.7,,,1008.9,30.0,4.6
2016-05-13 09:00:00,6511.467199999999,13.9,,10.6,,,1009.4,30.0,6.7
2016-05-13 10:00:00,6928.538200000001,15.1,,10.4,,,1009.8,10.0,5.1
2016-05-13 11:00:00,7265.910199999998,15.8,,10.1,,,1010.1,20.0,6.2
2016-05-13 12:00:00,7413.4209,16.1,,10.1,,0.0,1010.3,20.0,6.2
2016-05-13 13:00:00,7443.602499999999,16.6,,10.1,,,1010.7,20.0,6.2
2016-05-13 14:00:00,7423.9625,16.3,,9.8,,,1011.1,30.0,6.2
2016-05-13 15:00:00,7433.124499999999,16.2,,9.2,,,1011.4,20.0,6.7
2016-05-13 16:00:00,7350.9285,15.1,,8.6,,,1012.2,20.0,6.2
2016-05-13 17:00:00,7055.7955,12.8,,8.0,,,1012.7,30.0,6.2
2016-05-13 18:00:00,6638.5335000000005,11.8,,7.1,,,1013.4,40.0,5.7
2016-05-13 19:00:00,6179.6295,11.1,,6.7,,,1014.2,10.0,5.1
2016-05-13 20:00:00,5728.353500000001,10.1,,5.4,,,1015.0,40.0,5.7
2016-05-13 21:00:00,5472.7645,9.6,,5.3,,,1015.8,30.0,5.1
2016-05-13 22:00:00,5335.420500000001,9.3,,4.2,,,1016.2,30.0,5.7
2016-05-13 23:00:00,5200.3505,9.3,,4.1,,,1016.6,40.0,4.1
2016-05-14 00:00:00,5153.9245,8.8,,3.3,,0.0,1016.8,30.0,4.1
2016-05-14 01:00:00,5150.3375,8.8,,4.8,,,1017.1,10.0,4.1
2016-05-14 02:00:00,5142.222500000001,8.5,,4.0,,,1017.3,20.0,3.6
2016-05-14 03:00:00,5123.5695000000005,8.3,,3.0,,,1017.6,30.0,3.6
2016-05-14 04:00:00,5116.0635,8.0,,2.1,,,1017.8,20.0,4.1
2016-05-14 05:00:00,5149.2185,7.7,,1.6,,,1018.2,20.0,2.6
2016-05-14 06:00:00,5133.961499999999,7.8,,1.6,,,1018.8,10.0,3.6
2016-05-14 07:00:00,5209.516500000001,8.0,,1.0,,,1019.2,20.0,3.6
2016-05-14 08:00:00,5290.866500000001,8.6,,0.5,,,1019.5,10.0,4.6
2016-05-14 09:00:00,5420.0635,10.0,,0.6,,,1019.9,20.0,4.1
2016-05-14 10:00:00,5513.9304999999995,10.2,,0.4,,,1020.3,350.0,3.6
2016-05-14 11:00:00,5585.2795,11.5,,0.6,,,1020.4,20.0,2.6
2016-05-14 12:00:00,5688.1455,11.9,,0.2,,0.0,1020.7,360.0,2.6
2016-05-14 13:00:00,5730.1385,13.1,,1.6,,,1020.7,360.0,4.1
2016-05-14 14:00:00,5795.6195,13.5,,1.2,,,1020.8,360.0,2.6
2016-05-14 15:00:00,5857.8295,13.8,,0.9,,,1020.8,340.0,3.1
2016-05-14 16:00:00,5835.7545,12.9,,1.3,,,1021.0,20.0,2.6
2016-05-14 17:00:00,5799.523500000001,13.5,,1.3,,,1021.2,350.0,3.6
2016-05-14 18:00:00,5725.995500000001,12.9,,0.0,,,1021.4,360.0,3.1
2016-05-14 19:00:00,5632.257500000001,12.4,0.0,1.0,,,1021.6,320.0,2.1
2016-05-14 20:00:00,5410.860500000001,11.4,0.0,1.2,,,1021.9,30.0,2.1
2016-05-14 21:00:00,5326.004500000001,10.6,,2.2,,,1022.4,60.0,1.5
2016-05-14 22:00:00,5190.940500000001,9.6,0.0,3.7,,,1022.8,60.0,2.6
2016-05-14 23:00:00,5178.4605,8.9,0.0,3.8,,,1023.3,50.0,1.5
2016-05-15 00:00:00,5113.2865,6.9,,3.6,,,1023.4,90.0,1.5
2016-05-15 01:00:00,5119.1645,6.7,,3.9,,,1023.2,140.0,1.5
2016-05-15 02:00:00,5093.9484999999995,5.9,0.0,2.9,,,1023.0,140.0,1.5
2016-05-15 03:00:00,5098.9495,5.5,0.0,3.3,,,1022.9,160.0,1.0
2016-05-15 04:00:00,5093.9615,6.0,0.0,4.4,,,1022.7,40.0,1.0
2016-05-15 05:00:00,5097.826499999999,6.0,0.0,4.1,,,1022.4,230.0,1.5
2016-05-15 06:00:00,5097.6945000000005,7.8,,4.4,,,1022.6,220.0,2.1
2016-05-15 07:00:00,5142.556500000001,8.6,,4.9,,,1023.0,280.0,3.1
2016-05-15 08:00:00,5258.3985,10.1,,5.6,,,1022.9,260.0,2.1
2016-05-15 09:00:00,5334.8645,12.6,,6.0,,,1022.9,280.0,2.6
2016-05-15 10:00:00,5424.0985,14.2,,5.0,,,1022.6,280.0,3.1
2016-05-15 11:00:00,5593.6425,14.9,,3.1,,,1022.6,290.0,4.6
2016-05-15 12:00:00,5672.1945,15.0,,1.8,,0.0,1022.3,300.0,3.6
2016-05-15 13:00:00,5777.2575,15.9,,1.2,,,1022.0,290.0,3.6
2016-05-15 14:00:00,5893.715500000001,15.9,,0.4,,,1021.7,310.0,4.1
2016-05-15 15:00:00,5907.6075,16.2,,2.8,,,1021.5,320.0,3.6
2016-05-15 16:00:00,5887.472500000001,16.2,,3.5,,,1021.3,340.0,4.1
2016-05-15 17:00:00,5894.9825,16.9,,3.7,,,1021.0,310.0,3.1
2016-05-15 18:00:00,5805.682500000001,15.8,,3.4,,,1021.0,340.0,1.5
2016-05-15 19:00:00,5697.811500000001,15.3,,3.8,,,1021.0,330.0,2.1
2016-05-15 20:00:00,5501.2475,14.5,,4.4,,,1021.4,40.0,1.5
2016-05-15 21:00:00,5423.2305,13.8,,4.4,,,1021.4,50.0,1.0
2016-05-15 22:00:00,5320.4935,12.7,,5.5,,,1021.4,70.0,1.5
2016-05-15 23:00:00,5198.8965,11.9,,8.0,,,1021.7,100.0,4.1
2016-05-16 00:00:00,5249.414,11.3,,8.3,,0.0,1021.6,120.0,3.6
2016-05-16 01:00:00,5066.733,11.1,,8.3,,,1021.5,60.0,2.6
2016-05-16 02:00:00,5051.147600000001,9.5,,7.6,,,1021.3,80.0,1.5
2016-05-16 03:00:00,5020.9516,9.3,,7.9,,,1021.0,80.0,1.5
2016-05-16 04:00:00,4995.9116,9.1,0.0,8.0,,,1020.8,30.0,1.0
2016-05-16 05:00:00,5083.5966,8.6,,7.4,,,1021.1,10.0,2.6
2016-05-16 06:00:00,5266.7645999999995,9.5,0.0,7.5,,,1021.5,10.0,2.6
2016-05-16 07:00:00,5568.293599999999,10.8,,7.8,,,1021.8,20.0,2.6
2016-05-16 08:00:00,5892.950600000001,11.8,,6.9,,,1021.8,20.0,2.6
2016-05-16 09:00:00,6374.395600000001,13.3,,6.0,,,1021.8,320.0,3.1
2016-05-16 10:00:00,6809.468599999999,14.5,,6.6,,,1021.8,310.0,2.1
2016-05-16 11:00:00,7145.6686,15.8,,6.4,,,1021.5,250.0,1.5
2016-05-16 12:00:00,7312.9616000000005,15.6,,6.3,,0.0,1021.3,290.0,3.6
2016-05-16 13:00:00,7475.3556,17.3,,7.4,,,1020.9,260.0,4.1
2016-05-16 14:00:00,7483.266599999999,17.0,,7.0,,,,270.0,3.6
2016-05-16 15:00:00,7480.8256,17.4,,5.2,,,1020.3,300.0,3.6
2016-05-16 16:00:00,7414.2616,17.6,,5.0,,,1020.3,310.0,3.6
2016-05-16 17:00:00,7233.0846,16.7,,5.8,,,1020.0,310.0,3.1
2016-05-16 18:00:00,6920.6736,16.9,,5.8,,,1019.7,320.0,2.6
2016-05-16 19:00:00,6546.2326,16.7,0.0,5.6,,,1019.6,340.0,1.5
2016-05-16 20:00:00,6122.560600000001,15.3,0.0,6.0,,,1019.6,30.0,1.0
2016-05-16 21:00:00,5858.0696,14.6,,6.1,,,1019.6,40.0,1.0
2016-05-16 22:00:00,5627.789600000001,14.4,,7.6,,,1019.6,230.0,4.1
2016-05-16 23:00:00,5479.8486,13.0,,9.7,,,1019.5,270.0,3.1
2016-05-17 00:00:00,5331.1556,11.6,0.0,9.6,,0.0,1019.4,260.0,3.1
2016-05-17 01:00:00,5285.6886,10.0,0.0,8.7,,,1019.2,270.0,2.1
2016-05-17 02:00:00,5172.0886,9.8,0.0,8.7,,,1019.0,320.0,2.1
2016-05-17 03:00:00,5130.2116,9.0,0.0,8.2,,,1018.6,340.0,1.0
2016-05-17 04:00:00,5142.521600000001,8.5,0.0,7.9,,,1018.3,260.0,2.1
2016-05-17 05:00:00,5209.0815999999995,8.7,0.0,7.8,,,1018.3,300.0,1.0
2016-05-17 06:00:00,5418.0906,9.6,0.0,7.5,,,1018.3,260.0,1.5
2016-05-17 07:00:00,5643.7276,11.3,0.0,7.6,,,1018.4,280.0,2.1
2016-05-17 08:00:00,6003.3146,13.0,,6.8,,,1018.3,280.0,2.1
2016-05-17 09:00:00,6572.246600000001,14.4,,8.6,,,1018.2,240.0,3.1
2016-05-17 10:00:00,6895.3076,15.3,,7.9,,,1017.7,280.0,2.1
2016-05-17 11:00:00,7309.9466,15.6,,7.0,,,1017.1,250.0,4.1
2016-05-17 12:00:00,7470.3926,16.5,,7.4,,0.0,1016.6,240.0,5.1
2016-05-17 13:00:00,7527.2736,17.1,,7.0,,,1016.0,260.0,5.1
2016-05-17 14:00:00,7534.238600000001,16.6,,6.6,,,1015.6,220.0,4.6
2016-05-17 15:00:00,7521.4886,17.4,,6.7,,,1014.8,250.0,3.6
2016-05-17 16:00:00,7425.9086,16.1,,9.1,,,1014.4,210.0,7.2
2016-05-17 17:00:00,7262.0396,15.8,,9.0,,,1014.1,240.0,7.7
2016-05-17 18:00:00,6882.126600000001,14.6,,9.7,,,1013.8,230.0,7.7
2016-05-17 19:00:00,6424.942599999999,13.9,,10.4,,,1013.4,220.0,6.2
2016-05-17 20:00:00,5988.3386,13.6,,10.7,,,1013.0,220.0,5.1
2016-05-17 21:00:00,5731.192600000001,13.5,,10.8,,,1012.6,210.0,4.1
2016-05-17 22:00:00,5515.902599999999,12.9,,10.2,,,1012.1,200.0,4.1
2016-05-17 23:00:00,5401.274600000001,12.2,,9.5,,,1011.5,210.0,5.7
2016-05-18 00:00:00,5223.161599999999,11.5,,9.5,,-1.0,1010.7,210.0,4.6
2016-05-18 01:00:00,5230.6196,11.6,,9.5,,,1009.8,200.0,4.1
2016-05-18 02:00:00,5187.6566,11.6,,9.6,,,1008.9,190.0,3.6
2016-05-18 03:00:00,5160.930600000001,12.0,,9.7,,,1007.7,210.0,5.1
2016-05-18 04:00:00,5199.632600000001,12.4,,9.5,,,1006.9,210.0,6.2
2016-05-18 05:00:00,5255.8586000000005,12.4,,9.9,,,1006.4,180.0,5.7
2016-05-18 06:00:00,5433.0386,12.4,,10.2,,,1006.0,190.0,4.6
2016-05-18 07:00:00,5686.355599999999,12.6,,10.4,,,1005.4,180.0,4.1
2016-05-18 08:00:00,6091.1086,12.5,,10.8,,,1004.9,200.0,5.1
2016-05-18 09:00:00,6540.8346,12.6,,10.7,,,1004.3,170.0,5.1
2016-05-18 10:00:00,6876.588600000001,12.5,,10.9,,,1003.7,170.0,5.1
2016-05-18 11:00:00,7171.6746,11.7,,11.0,,,1003.3,180.0,4.6
2016-05-18 12:00:00,7221.3986,12.7,,11.0,,40.0,1003.2,200.0,4.6
2016-05-18 13:00:00,7227.457600000001,13.6,,11.9,,,1002.6,180.0,4.1
2016-05-18 14:00:00,7214.937599999999,13.5,,9.6,,,1002.5,200.0,5.1
2016-05-18 15:00:00,7206.203600000001,13.2,,10.6,,,1002.4,200.0,4.6
2016-05-18 16:00:00,7136.2296,12.2,,9.7,,,1002.5,300.0,3.6
2016-05-18 17:00:00,6939.018599999999,12.5,,10.8,,,1002.6,270.0,4.6
2016-05-18 18:00:00,6559.016599999999,12.6,,10.7,,,1002.7,270.0,3.6
2016-05-18 19:00:00,6201.0736,12.1,,9.4,,,1003.1,300.0,3.6
2016-05-18 20:00:00,5821.9976,11.4,,9.5,,,1003.9,310.0,3.6
2016-05-18 21:00:00,5576.557600000001,11.2,,10.1,,,1004.8,280.0,3.6
2016-05-18 22:00:00,5421.564600000001,10.8,,10.7,,,1005.3,290.0,3.1
2016-05-18 23:00:00,5289.1716,11.0,,10.4,,,1005.8,300.0,4.1
2016-05-19 00:00:00,5236.3416,10.5,,9.7,,30.0,1006.2,300.0,4.1
2016-05-19 01:00:00,5167.5856,10.3,,8.9,,,1006.5,300.0,4.1
2016-05-19 02:00:00,5135.8826,10.0,,8.6,,,1007.3,300.0,4.1
2016-05-19 03:00:00,5138.384599999999,10.1,,8.6,,,1007.9,310.0,3.6
2016-05-19 04:00:00,5148.2806,10.1,,8.9,,,1008.6,320.0,1.5
2016-05-19 05:00:00,5203.191600000001,10.3,,8.9,,,1009.6,300.0,3.1
2016-05-19 06:00:00,5404.6186,10.8,,9.2,,,1010.4,310.0,2.6
2016-05-19 07:00:00,5654.7946,11.3,,9.5,,,1011.3,290.0,3.6
2016-05-19 08:00:00,5968.8466,12.3,,9.7,,,1011.9,300.0,3.1
2016-05-19 09:00:00,6386.903600000001,13.1,,10.0,,,1012.7,300.0,3.1
2016-05-19 10:00:00,6775.1066,13.9,,9.9,,,1013.2,300.0,2.1
2016-05-19 11:00:00,7087.3776,14.9,,9.9,,,1013.2,270.0,2.1
2016-05-19 12:00:00,7195.462600000001,16.5,,11.4,,0.0,1013.3,250.0,3.1
2016-05-19 13:00:00,7264.0806,17.6,,11.5,,,1012.9,220.0,2.6
2016-05-19 14:00:00,7345.7056,17.8,,10.6,,,1012.6,210.0,5.1
2016-05-19 15:00:00,7349.6106,18.1,,9.3,,,1012.8,220.0,6.2
2016-05-19 16:00:00,7302.8976,18.3,,9.9,,,1012.3,210.0,6.7
2016-05-19 17:00:00,7151.2556,17.1,,6.2,,,1012.6,220.0,7.2
2016-05-19 18:00:00,6815.9106,15.5,,7.7,,,1012.8,220.0,6.2
2016-05-19 19:00:00,6427.3746,14.2,,9.4,,,1013.1,210.0,6.7
2016-05-19 20:00:00,5947.613600000001,13.6,,10.7,,,1013.3,220.0,6.7
2016-05-19 21:00:00,5641.852599999999,13.3,,11.4,,,1013.7,220.0,6.7
2016-05-19 22:00:00,5448.9806,13.5,,11.7,,,1013.0,210.0,6.2
2016-05-19 23:00:00,5360.245599999999,13.3,,12.0,,,1013.2,220.0,5.7
2016-05-20 00:00:00,5289.8256,13.4,,12.3,,-1.0,1013.0,220.0,5.1
2016-05-20 01:00:00,5273.321599999999,13.4,,12.4,,,1012.9,210.0,4.6
2016-05-20 02:00:00,5247.1496,13.4,,12.7,,,1013.1,220.0,4.6
2016-05-20 03:00:00,5255.062600000001,13.5,,12.4,,,1013.1,230.0,4.1
2016-05-20 04:00:00,5233.2766,13.6,,12.0,,,1013.1,230.0,5.1
2016-05-20 05:00:00,5306.9066,13.4,,11.6,,,1013.4,240.0,5.1
2016-05-20 06:00:00,5485.1756,13.9,,11.6,,,1013.8,240.0,4.6
2016-05-20 07:00:00,5785.2956,14.2,,11.6,,,1014.4,250.0,6.2
2016-05-20 08:00:00,6124.055599999999,14.7,,10.3,,,1014.8,250.0,7.2
2016-05-20 09:00:00,6601.2226,15.7,,10.0,,,1015.3,260.0,6.2
2016-05-20 10:00:00,6917.085599999999,15.9,,9.8,,,1015.4,250.0,6.2
2016-05-20 11:00:00,7221.629599999999,16.4,,9.9,,,1015.6,250.0,6.7
2016-05-20 12:00:00,7382.2186,17.8,,9.7,,0.0,1015.4,240.0,6.2
2016-05-20 13:00:00,7355.070599999999,19.1,,10.4,,,1015.1,240.0,6.2
2016-05-20 14:00:00,7395.1836,18.7,,9.4,,,1015.1,240.0,5.7
2016-05-20 15:00:00,7424.405600000001,18.5,,9.6,,,1014.8,230.0,6.2
2016-05-20 16:00:00,7363.140600000001,18.4,,10.4,,,1014.4,210.0,5.7
2016-05-20 17:00:00,7144.3596,17.4,,8.4,,,1014.3,210.0,7.2
2016-05-20 18:00:00,6757.0036,16.0,,9.2,,,1014.4,220.0,7.7
2016-05-20 19:00:00,6382.908599999999,15.0,,8.7,,,1014.7,210.0,9.3
2016-05-20 20:00:00,5916.1606,14.8,,9.8,,,1014.6,210.0,4.6
2016-05-20 21:00:00,5589.0116,14.5,,10.1,,,1014.3,210.0,5.7
2016-05-20 22:00:00,5432.185599999999,14.0,,10.8,,,1013.4,190.0,3.1
2016-05-20 23:00:00,5318.0906,13.4,,10.9,,,1012.9,190.0,4.6
2016-05-21 00:00:00,5232.2666,13.3,,11.1,,-1.0,1012.4,190.0,5.1
2016-05-21 01:00:00,5208.0366,13.0,,11.4,,,1012.1,190.0,5.1
2016-05-21 02:00:00,5204.9486,12.8,,12.2,,,1011.2,170.0,4.6
2016-05-21 03:00:00,5177.597600000001,13.0,,13.0,,,1010.6,180.0,4.1
2016-05-21 04:00:00,5186.4236,13.9,,13.7,,,1010.1,210.0,5.7
2016-05-21 05:00:00,5210.3866,14.0,,12.8,,,1010.2,200.0,6.7
2016-05-21 06:00:00,5256.8016,14.3,,12.3,,,1010.0,210.0,7.2
2016-05-21 07:00:00,5312.3346,14.4,,12.1,,,1010.0,200.0,6.7
2016-05-21 08:00:00,5421.841600000001,15.0,,12.3,,,1009.7,200.0,6.2
2016-05-21 09:00:00,5522.900600000001,14.6,,11.9,,,1009.8,210.0,7.2
2016-05-21 10:00:00,5605.8156,15.1,,11.8,,,1009.6,210.0,7.2
2016-05-21 11:00:00,5659.9686,15.8,,12.2,,,1009.3,200.0,6.2
2016-05-21 12:00:00,5746.4466,16.7,,12.1,,-1.0,1008.9,210.0,7.2
2016-05-21 13:00:00,5794.4576,17.6,,11.7,,,1008.5,200.0,8.2
2016-05-21 14:00:00,5868.9006,17.0,,11.6,,,1008.4,210.0,8.2
2016-05-21 15:00:00,5873.988600000001,15.3,,13.6,,,1008.3,180.0,8.2
2016-05-21 16:00:00,5792.6696,15.1,,14.1,,,1007.9,190.0,6.2
2016-05-21 17:00:00,5764.3646,15.5,,13.9,,,1007.4,180.0,5.7
2016-05-21 18:00:00,5675.064600000001,15.4,,13.5,,,1006.8,190.0,3.6
2016-05-21 19:00:00,5616.1586,15.8,,12.9,,,1006.1,170.0,4.1
